lon,minutes_remaining,period,playoffs,season,seconds_remaining,shot_distance,shot_made_flag,shot_type,shot_zone_area,shot_zone_basic,shot_zone_range,team_id,team_name,game_date,matchup,opponent,shot_id
-118.2698,4,3,0,2007-08,49,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,12/2/2007,LAL vs. ORL,ORL,11799
-118.1488,1,3,0,2007-08,57,25,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,12/2/2007,LAL vs. ORL,ORL,11800
-118.2698,8,4,0,2007-08,36,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,12/2/2007,LAL vs. ORL,ORL,11801
-118.1748,7,4,0,2007-08,21,17,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,12/2/2007,LAL vs. ORL,ORL,11802
-118.1948,5,4,0,2007-08,33,13,0,2PT Field Goal,Right Side(R),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,12/2/2007,LAL vs. ORL,ORL,11803
-118.4178,4,4,0,2007-08,39,20,1,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,12/2/2007,LAL vs. ORL,ORL,11804
-118.2178,3,4,0,2007-08,5,14,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,12/2/2007,LAL vs. ORL,ORL,11805
-118.2698,9,1,0,2007-08,50,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,12/4/2007,LAL @ MIN,MIN,11807
-118.5018,8,1,0,2007-08,56,23,1,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612747,Los Angeles Lakers,12/4/2007,LAL @ MIN,MIN,11808
-118.3688,4,1,0,2007-08,12,10,1,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,12/4/2007,LAL @ MIN,MIN,11809
-118.2698,4,2,0,2007-08,37,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,12/4/2007,LAL @ MIN,MIN,11812
-118.1468,1,2,0,2007-08,3,24,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,12/4/2007,LAL @ MIN,MIN,11813
-118.4278,11,3,0,2007-08,10,16,0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,12/4/2007,LAL @ MIN,MIN,11815
-118.4008,1,3,0,2007-08,29,15,1,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,12/4/2007,LAL @ MIN,MIN,11817
-118.1848,11,1,0,2007-08,13,16,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,12/5/2007,LAL @ DEN,DEN,11818
-118.2698,7,1,0,2007-08,59,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,12/5/2007,LAL @ DEN,DEN,11819
-118.1158,6,1,0,2007-08,23,21,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,12/5/2007,LAL @ DEN,DEN,11821
-118.0978,1,1,0,2007-08,1,21,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,12/5/2007,LAL @ DEN,DEN,11823
-118.0758,6,2,0,2007-08,12,26,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,12/5/2007,LAL @ DEN,DEN,11824
-118.0368,4,2,0,2007-08,56,23,0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612747,Los Angeles Lakers,12/5/2007,LAL @ DEN,DEN,11825
-118.4328,3,2,0,2007-08,31,16,1,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,12/5/2007,LAL @ DEN,DEN,11826
-118.2698,1,2,0,2007-08,55,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,12/5/2007,LAL @ DEN,DEN,11827
-118.2698,11,4,0,2007-08,33,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,12/5/2007,LAL @ DEN,DEN,11828
-118.4518,10,4,0,2007-08,15,20,0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,12/5/2007,LAL @ DEN,DEN,11830
-118.4638,8,4,0,2007-08,33,27,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,12/5/2007,LAL @ DEN,DEN,11831
-118.0778,7,4,0,2007-08,5,19,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,12/5/2007,LAL @ DEN,DEN,11833
-118.2698,1,4,0,2007-08,12,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,12/5/2007,LAL @ DEN,DEN,11835
-118.2698,10,1,0,2007-08,34,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,12/9/2007,LAL vs. GSW,GSW,11838
-118.1858,8,1,0,2007-08,20,8,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,12/9/2007,LAL vs. GSW,GSW,11839
-118.4008,3,1,0,2007-08,32,14,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,12/9/2007,LAL vs. GSW,GSW,11840
-118.0778,2,1,0,2007-08,2,25,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,12/9/2007,LAL vs. GSW,GSW,11841
-118.0648,1,1,0,2007-08,28,27,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,12/9/2007,LAL vs. GSW,GSW,11842
-118.3208,0,1,0,2007-08,50,15,0,2PT Field Goal,Center(C),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,12/9/2007,LAL vs. GSW,GSW,11843
-118.0708,4,2,0,2007-08,42,26,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,12/9/2007,LAL vs. GSW,GSW,11845
-118.2698,4,2,0,2007-08,28,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,12/9/2007,LAL vs. GSW,GSW,11846
-118.0858,1,2,0,2007-08,35,18,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,12/9/2007,LAL vs. GSW,GSW,11848
-118.2698,1,2,0,2007-08,0,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,12/9/2007,LAL vs. GSW,GSW,11849
-118.2698,11,3,0,2007-08,42,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,12/9/2007,LAL vs. GSW,GSW,11850
-118.1008,10,3,0,2007-08,21,21,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,12/9/2007,LAL vs. GSW,GSW,11851
-118.2108,9,3,0,2007-08,30,6,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,12/9/2007,LAL vs. GSW,GSW,11852
-118.4028,7,3,0,2007-08,19,21,1,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,12/9/2007,LAL vs. GSW,GSW,11853
-118.0958,6,3,0,2007-08,37,26,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,12/9/2007,LAL vs. GSW,GSW,11854
-118.1338,1,3,0,2007-08,39,21,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,12/9/2007,LAL vs. GSW,GSW,11855
-118.4008,1,3,0,2007-08,10,24,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,12/9/2007,LAL vs. GSW,GSW,11856
-118.0348,0,3,0,2007-08,17,23,0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612747,Los Angeles Lakers,12/9/2007,LAL vs. GSW,GSW,11857
-118.2698,7,4,0,2007-08,56,14,1,2PT Field Goal,Center(C),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,12/9/2007,LAL vs. GSW,GSW,11858
-118.2698,6,4,0,2007-08,58,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,12/9/2007,LAL vs. GSW,GSW,11859
-118.1118,9,1,0,2007-08,36,25,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,12/13/2007,LAL vs. SAS,SAS,11860
-118.2698,8,1,0,2007-08,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,12/13/2007,LAL vs. SAS,SAS,11861
-118.3438,7,1,0,2007-08,21,16,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,12/13/2007,LAL vs. SAS,SAS,11862
-118.2408,6,1,0,2007-08,6,26,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,12/13/2007,LAL vs. SAS,SAS,11863
-118.1568,1,1,0,2007-08,35,22,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,12/13/2007,LAL vs. SAS,SAS,11866
-118.2698,0,1,0,2007-08,44,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,12/13/2007,LAL vs. SAS,SAS,11867
-118.1618,5,2,0,2007-08,48,17,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,12/13/2007,LAL vs. SAS,SAS,11868
-118.3288,5,2,0,2007-08,36,16,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,12/13/2007,LAL vs. SAS,SAS,11869
-118.2258,5,2,0,2007-08,4,7,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,12/13/2007,LAL vs. SAS,SAS,11870
-118.2648,1,2,0,2007-08,23,15,0,2PT Field Goal,Center(C),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,12/13/2007,LAL vs. SAS,SAS,11871
-118.2698,6,3,0,2007-08,54,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,12/13/2007,LAL vs. SAS,SAS,11874
-118.2698,5,3,0,2007-08,0,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,12/13/2007,LAL vs. SAS,SAS,11875
-118.1118,3,3,0,2007-08,14,18,1,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,12/13/2007,LAL vs. SAS,SAS,11876
-118.0448,2,3,0,2007-08,14,25,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,12/13/2007,LAL vs. SAS,SAS,11877
-118.2698,1,3,0,2007-08,14,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,12/13/2007,LAL vs. SAS,SAS,11878
-118.2568,0,3,0,2007-08,37,5,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,12/13/2007,LAL vs. SAS,SAS,11879
-118.2698,6,4,0,2007-08,30,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,12/13/2007,LAL vs. SAS,SAS,11880
-118.2758,5,4,0,2007-08,28,25,1,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,12/13/2007,LAL vs. SAS,SAS,11881
-118.1908,3,4,0,2007-08,52,20,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,12/13/2007,LAL vs. SAS,SAS,11882
-118.1418,1,4,0,2007-08,42,12,1,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,12/13/2007,LAL vs. SAS,SAS,11883
-118.0218,11,1,0,2007-08,43,24,0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612747,Los Angeles Lakers,12/14/2007,LAL @ GSW,GSW,11884
-118.2538,9,1,0,2007-08,22,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,12/14/2007,LAL @ GSW,GSW,11885
-118.1678,4,1,0,2007-08,22,21,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,12/14/2007,LAL @ GSW,GSW,11887
-118.2858,3,1,0,2007-08,24,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,12/14/2007,LAL @ GSW,GSW,11888
-118.2418,2,1,0,2007-08,45,16,1,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,12/14/2007,LAL @ GSW,GSW,11889
-118.4058,2,1,0,2007-08,25,26,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,12/14/2007,LAL @ GSW,GSW,11890
-118.2488,1,1,0,2007-08,50,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,12/14/2007,LAL @ GSW,GSW,11891
-118.1058,5,2,0,2007-08,5,16,1,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,12/14/2007,LAL @ GSW,GSW,11892
-118.1068,4,2,0,2007-08,37,26,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,12/14/2007,LAL @ GSW,GSW,11893
-118.3238,9,3,0,2007-08,35,11,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,12/14/2007,LAL @ GSW,GSW,11895
-118.2108,9,3,0,2007-08,8,27,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,12/14/2007,LAL @ GSW,GSW,11896
-118.2418,5,3,0,2007-08,50,3,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,12/14/2007,LAL @ GSW,GSW,11897
-118.0368,5,3,0,2007-08,44,23,0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612747,Los Angeles Lakers,12/14/2007,LAL @ GSW,GSW,11898
-118.2638,5,3,0,2007-08,17,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,12/14/2007,LAL @ GSW,GSW,11899
-118.2858,3,3,0,2007-08,36,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,12/14/2007,LAL @ GSW,GSW,11900
-118.2108,3,3,0,2007-08,11,17,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,12/14/2007,LAL @ GSW,GSW,11901
-118.1208,7,4,0,2007-08,58,14,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,12/14/2007,LAL @ GSW,GSW,11902
-118.4288,4,4,0,2007-08,55,19,0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,12/14/2007,LAL @ GSW,GSW,11903
-118.4258,4,4,0,2007-08,41,18,0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,12/14/2007,LAL @ GSW,GSW,11904
-118.1088,8,1,0,2007-08,31,16,1,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,12/16/2007,LAL vs. LAC,LAC,11908
-118.3918,7,1,0,2007-08,28,20,1,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,12/16/2007,LAL vs. LAC,LAC,11909
-118.1318,5,1,0,2007-08,27,20,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,12/16/2007,LAL vs. LAC,LAC,11910
-118.0798,4,1,0,2007-08,56,25,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,12/16/2007,LAL vs. LAC,LAC,11911
-118.1438,3,1,0,2007-08,46,21,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,12/16/2007,LAL vs. LAC,LAC,11913
-118.1748,3,1,0,2007-08,3,10,1,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,12/16/2007,LAL vs. LAC,LAC,11915
-118.1628,0,1,0,2007-08,0,11,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,12/16/2007,LAL vs. LAC,LAC,11916
-118.1338,5,2,0,2007-08,38,13,1,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,12/16/2007,LAL vs. LAC,LAC,11917
-118.1298,1,2,0,2007-08,5,19,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,12/16/2007,LAL vs. LAC,LAC,11919
-118.1778,0,2,0,2007-08,0,49,0,3PT Field Goal,Back Court(BC),Backcourt,Back Court Shot,1610612747,Los Angeles Lakers,12/16/2007,LAL vs. LAC,LAC,11920
-118.3698,11,3,0,2007-08,24,25,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,12/16/2007,LAL vs. LAC,LAC,11921
-118.1088,8,3,0,2007-08,52,16,1,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,12/16/2007,LAL vs. LAC,LAC,11922
-118.4418,7,3,0,2007-08,16,17,0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,12/16/2007,LAL vs. LAC,LAC,11923
-118.4188,11,4,0,2007-08,32,22,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,12/16/2007,LAL vs. LAC,LAC,11925
-118.2698,10,4,0,2007-08,21,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,12/16/2007,LAL vs. LAC,LAC,11926
-118.1188,7,4,0,2007-08,43,15,1,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,12/16/2007,LAL vs. LAC,LAC,11927
-118.4208,4,4,0,2007-08,56,27,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,12/16/2007,LAL vs. LAC,LAC,11928
-118.2568,10,1,0,2007-08,7,20,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,12/18/2007,LAL @ CHI,CHI,11931
-118.3768,10,1,0,2007-08,3,11,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,12/18/2007,LAL @ CHI,CHI,11932
-118.1058,6,1,0,2007-08,38,18,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,12/18/2007,LAL @ CHI,CHI,11933
-118.4558,6,2,0,2007-08,56,25,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,12/18/2007,LAL @ CHI,CHI,11934
-118.1058,4,2,0,2007-08,48,17,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,12/18/2007,LAL @ CHI,CHI,11935
-118.2698,2,2,0,2007-08,10,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,12/18/2007,LAL @ CHI,CHI,11938
-118.2698,11,3,0,2007-08,16,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,12/18/2007,LAL @ CHI,CHI,11939
-118.1088,10,3,0,2007-08,35,16,1,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,12/18/2007,LAL @ CHI,CHI,11940
-118.1798,9,3,0,2007-08,34,18,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,12/18/2007,LAL @ CHI,CHI,11941
-118.1268,7,3,0,2007-08,26,14,1,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,12/18/2007,LAL @ CHI,CHI,11942
-118.0828,6,3,0,2007-08,54,24,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,12/18/2007,LAL @ CHI,CHI,11943
-118.0908,3,3,0,2007-08,9,17,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,12/18/2007,LAL @ CHI,CHI,11944
-118.1338,1,3,0,2007-08,43,21,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,12/18/2007,LAL @ CHI,CHI,11945
-118.2318,6,4,0,2007-08,47,16,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,12/18/2007,LAL @ CHI,CHI,11946
-118.3648,2,4,0,2007-08,46,20,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,12/18/2007,LAL @ CHI,CHI,11947
-118.0468,11,1,0,2007-08,26,22,0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612747,Los Angeles Lakers,12/20/2007,LAL @ CLE,CLE,11948
-118.1548,10,1,0,2007-08,59,11,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,12/20/2007,LAL @ CLE,CLE,11949
-118.1448,8,1,0,2007-08,39,18,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,12/20/2007,LAL @ CLE,CLE,11950
-118.2828,6,1,0,2007-08,57,4,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,12/20/2007,LAL @ CLE,CLE,11951
-118.2718,6,1,0,2007-08,19,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,12/20/2007,LAL @ CLE,CLE,11952
-118.1268,2,1,0,2007-08,48,16,1,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,12/20/2007,LAL @ CLE,CLE,11953
-118.1038,6,2,0,2007-08,25,16,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,12/20/2007,LAL @ CLE,CLE,11955
-118.2648,4,2,0,2007-08,24,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,12/20/2007,LAL @ CLE,CLE,11956
-118.1138,11,3,0,2007-08,23,19,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,12/20/2007,LAL @ CLE,CLE,11958
-118.1678,10,3,0,2007-08,16,19,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,12/20/2007,LAL @ CLE,CLE,11959
-118.1778,8,3,0,2007-08,56,16,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,12/20/2007,LAL @ CLE,CLE,11960
-118.2128,6,3,0,2007-08,42,17,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,12/20/2007,LAL @ CLE,CLE,11961
-118.2828,2,3,0,2007-08,15,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,12/20/2007,LAL @ CLE,CLE,11962
-118.2638,0,3,0,2007-08,46,26,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,12/20/2007,LAL @ CLE,CLE,11963
-118.3948,6,4,0,2007-08,33,14,1,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,12/20/2007,LAL @ CLE,CLE,11965
-118.1258,5,4,0,2007-08,55,19,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,12/20/2007,LAL @ CLE,CLE,11966
-118.4328,1,4,0,2007-08,34,20,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,12/20/2007,LAL @ CLE,CLE,11967
-118.4258,0,4,0,2007-08,0,18,0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,12/20/2007,LAL @ CLE,CLE,11969
-118.1778,9,1,0,2007-08,57,15,1,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,12/21/2007,LAL @ PHI,PHI,11970
-118.2688,9,1,0,2007-08,14,18,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,12/21/2007,LAL @ PHI,PHI,11971
-118.1908,8,1,0,2007-08,20,14,0,2PT Field Goal,Right Side(R),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,12/21/2007,LAL @ PHI,PHI,11973
-118.2388,6,1,0,2007-08,50,8,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,12/21/2007,LAL @ PHI,PHI,11974
-118.0248,6,1,0,2007-08,39,24,1,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612747,Los Angeles Lakers,12/21/2007,LAL @ PHI,PHI,11975
-118.1618,1,1,0,2007-08,12,16,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,12/21/2007,LAL @ PHI,PHI,11977
-118.0858,0,1,0,2007-08,45,18,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,12/21/2007,LAL @ PHI,PHI,11978
-118.4468,3,2,0,2007-08,46,17,0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,12/21/2007,LAL @ PHI,PHI,11980
-118.4438,11,3,0,2007-08,0,24,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,12/21/2007,LAL @ PHI,PHI,11982
-118.2698,6,3,0,2007-08,22,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,12/21/2007,LAL @ PHI,PHI,11984
